Observation,Season,Region,Habitat,ManagementZone,Sample,Latitude,Longitude,Temperature,DissolvedOxygen,Salinity,MaximumDepth,Nurse,Blacknose,AtlanticSharpnose,Blacktip,Bull,GreatHammerhead,Lemon,Sandbar,Tiger,GreatWhite,Bonnethead,CaribbeanReef,Dusky,ScallopedHammerhead,Spinner
1460,Dry,Miami,Bay,State,2017-2-7-8-25.72175,25.72175,-80.166583,24,7.41,NA,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1461,Dry,Miami,Bay,State,2017-2-8-1-25.776444,25.776444,-80.146556,25,6.83,35,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,Dry,Miami,Bay,State,2017-2-8-2-25.776444,25.776444,-80.146556,25,6.83,35,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,Dry,Miami,Bay,State,2017-2-8-3-25.776444,25.776444,-80.146556,25,6.76,37,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,Dry,Miami,Bay,State,2017-2-8-4-25.776444,25.776444,-80.146556,25,6.76,37,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,Dry,Miami,Bay,State,2017-2-9-1-25.782389,25.782389,-80.186444,25,6.86,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,Dry,Miami,Bay,State,2017-2-9-2-25.782389,25.782389,-80.186444,25,6.86,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,Dry,Miami,Bay,State,2017-2-9-3-25.772889,25.772889,-80.183847,25,6.9,29,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,Dry,Miami,Bay,State,2017-2-9-4-25.772889,25.772889,-80.183847,25,6.9,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,Dry,Miami,Bay,State,2017-2-9-5-25.757028,25.757028,-80.1725,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,Dry,Miami,Bay,State,2017-2-9-6-25.757028,25.757028,-80.1725,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,Dry,Miami,Bay,State,2017-2-9-7-25.757944,25.757944,-80.172833,25,6.93,39,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,Dry,Miami,Bay,State,2017-2-9-8-25.757944,25.757944,-80.172833,25,6.93,39,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1473,Dry,Miami,Bay,State,2017-3-10-1-25.718,25.718,-80.17,24,7.7,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,Dry,Miami,Bay,State,2017-3-10-1-25.728944,25.728944,-80.232167,25,6.73,32,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1475,Dry,Miami,Bay,State,2017-3-10-1-25.736278,25.736278,-80.215472,NA,NA,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,Dry,Miami,Bay,State,2017-3-10-2-25.718,25.718,-80.17,24,7.7,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,Dry,Miami,Bay,State,2017-3-10-2-25.728944,25.728944,-80.232167,25,6.73,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,Dry,Miami,Bay,State,2017-3-10-2-25.736278,25.736278,-80.215472,NA,NA,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,Dry,Miami,Bay,State,2017-3-10-3-25.728944,25.728944,-80.232167,25,6.73,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,Dry,Miami,Bay,State,2017-3-10-4-25.728944,25.728944,-80.232167,25,6.73,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,Dry,Miami,Bay,State,2017-3-13-1-25.719139,25.719139,-80.167583,24,7.18,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,Dry,Miami,Bay,State,2017-3-13-1-25.731887,25.731887,-80.198278,24,5.86,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,Dry,Miami,Bay,State,2017-3-13-1-25.748278,25.748278,-80.181444,24,6.64,35,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1484,Dry,Miami,Bay,State,2017-3-13-2-25.719139,25.719139,-80.167583,24,7.18,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,Dry,Miami,Bay,State,2017-3-13-2-25.731887,25.731887,-80.198278,24,5.86,35,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1486,Dry,Miami,Bay,State,2017-3-13-2-25.748278,25.748278,-80.181444,24,6.64,35,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1487,Dry,Miami,Bay,State,2017-3-13-3-25.748278,25.748278,-80.181444,24,6.43,35,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1488,Dry,Miami,Bay,State,2017-3-13-4-25.748278,25.748278,-80.181444,24,6.43,35,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1489,Dry,Miami,Bay,State,2017-3-13-5-25.748278,25.748278,-80.181444,24,6.43,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,Dry,Miami,Bay,State,2017-3-13-6-25.748278,25.748278,-80.181444,24,6.43,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,Dry,Miami,Bay,State,2017-3-14-1-25.725167,25.725167,-80.23025,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,Dry,Miami,Bay,State,2017-3-14-2-25.725167,25.725167,-80.23025,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,Dry,Miami,Bay,State,2017-3-14-2-25.76675,25.76675,-80.137972,25,6.65,33,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,Dry,Miami,Bay,State,2017-3-14-3-25.725167,25.725167,-80.23025,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1495,Dry,Miami,Bay,State,2017-3-14-4-25.725167,25.725167,-80.23025,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,Dry,Miami,Bay,State,2017-3-20-1-25.731533,25.731533,-80.1621,23,7.29,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,Dry,Miami,Bay,State,2017-3-20-2-25.731533,25.731533,-80.1621,23,7.29,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,Dry,Miami,Bay,State,2017-3-20-3-25.731533,25.731533,-80.1621,23,7.29,34,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1499,Dry,Miami,Bay,State,2017-3-20-4-25.731533,25.731533,-80.1621,23,7.29,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,Dry,Miami,Bay,State,2017-3-20-5-25.731533,25.731533,-80.1621,23,7.29,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,Dry,Miami,Bay,State,2017-3-20-6-25.731533,25.731533,-80.1621,23,7.29,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,Dry,Miami,Bay,State,2017-3-20-7-25.731533,25.731533,-80.1621,23,7.29,34,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1503,Dry,Miami,Bay,State,2017-3-20-8-25.731533,25.731533,-80.1621,23,7.29,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,Dry,Miami,Bay,State,2017-3-25-1-25.67915,25.67915,-80.169717,23,6.65,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,Dry,Miami,Bay,State,2017-3-25-2-25.67915,25.67915,-80.169717,23,6.65,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,Dry,Miami,Bay,State,2017-3-25-3-25.67915,25.67915,-80.169717,23,6.82,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,Dry,Miami,Bay,State,2017-3-25-4-25.67915,25.67915,-80.169717,23,6.82,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,Dry,Miami,Bay,State,2017-3-25-5-25.67915,25.67915,-80.169717,23,7.1,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,Dry,Miami,Bay,State,2017-3-25-6-25.67915,25.67915,-80.169717,23,7.1,40,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,Dry,Miami,Bay,State,2017-3-8-1-25.745694,25.745694,-80.171056,22,7.3,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,Dry,Miami,Bay,State,2017-3-8-1-25.761278,25.761278,-80.185139,23,7.29,33,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,Dry,Miami,Bay,State,2017-3-8-2-25.745694,25.745694,-80.171056,22,7.3,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,Dry,Miami,Bay,State,2017-3-8-2-25.761278,25.761278,-80.185139,23,7.29,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,Dry,Miami,Bay,State,2017-3-8-3-25.761278,25.761278,-80.185139,24,7.4,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,Dry,Miami,Bay,State,2017-3-8-4-25.761278,25.761278,-80.185139,24,7.4,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,Dry,Miami,Bay,State,2017-3-8-5-25.761278,25.761278,-80.185139,24,7.4,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,Dry,Miami,Bay,State,2017-3-9-1-25.753139,25.753139,-80.188694,23,8.01,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,Dry,Miami,Bay,State,2017-3-9-2-25.753139,25.753139,-80.188694,23,8.01,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,Dry,Miami,Bay,State,2017-3-9-3-25.753139,25.753139,-80.188694,23,7.44,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,Dry,Miami,Bay,State,2017-3-9-4-25.753139,25.753139,-80.188694,23,7.44,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,Dry,Miami,Bay,State,2017-4-16-1-25.674983,25.674983,-80.18685,24,6.66,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,Dry,Miami,Bay,State,2017-4-16-2-25.674983,25.674983,-80.18685,24,6.66,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,Dry,Miami,Bay,State,2017-4-16-3-25.674983,25.674983,-80.18685,24,6.73,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,Dry,Miami,Bay,State,2017-4-16-4-25.674983,25.674983,-80.18685,24,6.73,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,Dry,Miami,Bay,State,2017-4-16-5-25.674983,25.674983,-80.18685,24,6.73,40,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1526,Dry,Miami,Bay,State,2017-4-16-6-25.674983,25.674983,-80.18685,24,6.73,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,Dry,Miami,Bay,State,2017-4-5-1-25.727361,25.727361,-80.160833,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,Dry,Miami,Bay,State,2017-4-5-1-25.753911,25.753911,-80.16667,27,6.21,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,Dry,Miami,Bay,State,2017-4-5-2-25.727361,25.727361,-80.160833,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,Dry,Miami,Bay,State,2017-4-5-2-25.753911,25.753911,-80.16667,27,6.21,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,Dry,Miami,Bay,State,2017-4-5-3-25.727361,25.727361,-80.160833,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,Dry,Miami,Bay,State,2017-4-5-3-25.753911,25.753911,-80.16667,27,6.21,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,Dry,Miami,Bay,State,2017-4-5-4-25.727361,25.727361,-80.160833,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,Dry,Miami,Bay,State,2017-4-5-4-25.753911,25.753911,-80.16667,27,6.21,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,Dry,Miami,Bay,State,2017-4-6-1-25.72269,25.72269,-80.2308,28,5.97,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,Dry,Miami,Bay,State,2017-4-6-1-25.725639,25.725639,-80.158278,29,9.2,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,Dry,Miami,Bay,State,2017-4-6-2-25.72269,25.72269,-80.2308,28,5.97,30,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,Dry,Miami,Bay,State,2017-4-6-2-25.725639,25.725639,-80.158278,29,9.2,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,Dry,Miami,Bay,State,2017-4-6-3-25.72269,25.72269,-80.2308,28,5.97,30,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,Dry,Miami,Bay,State,2017-4-6-4-25.72269,25.72269,-80.2308,28,5.97,30,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,Dry,Miami,Bay,State,2017-4-6-5-25.72269,25.72269,-80.2308,28,5.97,30,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,Dry,Miami,Bay,State,2017-4-6-6-25.72269,25.72269,-80.2308,28,5.97,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,Dry,Miami,Bay,State,2017-4-6-7-25.72269,25.72269,-80.2308,28,5.97,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,Dry,Miami,Bay,State,2018-1-26-1-25.671,25.671,-80.1623167,21,6.93,38,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,Dry,Miami,Bay,State,2018-1-26-2-25.671,25.671,-80.1623167,21,6.93,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,Dry,Miami,Bay,State,2018-1-26-3-25.671,25.671,-80.1623167,21,6.93,39,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1547,Dry,Miami,Bay,State,2018-1-26-4-25.671,25.671,-80.1623167,21,6.93,39,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1548,Dry,Miami,Bay,State,2018-1-26-5-25.671,25.671,-80.1623167,21,7.2,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,Dry,Miami,Bay,State,2018-1-26-6-25.671,25.671,-80.1623167,21,7.2,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,Dry,Miami,Bay,State,2018-1-4-1-25.662333,25.662333,-80.161467,20,6.5,42,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,Dry,Miami,Bay,State,2018-1-4-2-25.662333,25.662333,-80.161467,20,6.5,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,Dry,Miami,Bay,State,2018-1-4-3-25.662333,25.662333,-80.161467,19,6.84,40,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1553,Dry,Miami,Bay,State,2018-1-4-4-25.662333,25.662333,-80.161467,19,6.84,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,Dry,Miami,Bay,State,2018-1-4-5-25.662333,25.662333,-80.161467,20,6.73,45,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1555,Dry,Miami,Bay,State,2018-1-4-6-25.662333,25.662333,-80.161467,20,6.73,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,Dry,Miami,Bay,State,2018-11-3-1b-25.663483,25.663483,-80.16125,25,NA,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,Dry,Miami,Bay,State,2018-11-3-2b-25.663483,25.663483,-80.16125,25,NA,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,Dry,Miami,Bay,State,2018-11-3-3b-25.663483,25.663483,-80.16125,26,NA,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,Dry,Miami,Bay,State,2018-11-3-4b-25.663483,25.663483,-80.16125,26,NA,32,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,Dry,Miami,Bay,State,2018-2-23-1b-25.730117,25.730117,-80.159117,25,7.05,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,Dry,Miami,Bay,State,2018-3-13-1-25.67667,25.67667,-80.17858,NA,NA,NA,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,Dry,Miami,Bay,State,2018-3-13-3-25.67667,25.67667,-80.17858,NA,NA,NA,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,Dry,Miami,Bay,State,2018-3-13-5-25.67667,25.67667,-80.17858,NA,NA,NA,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,Dry,Miami,Bay,State,2018-3-14-10a-25.73653,25.73653,-80.20402,20,NA,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,Dry,Miami,Bay,State,2018-3-14-1a-25.73653,25.73653,-80.20402,19,NA,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,Dry,Miami,Bay,State,2018-3-14-1b-25.725,25.725,-80.16173,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,Dry,Miami,Bay,State,2018-3-14-2a-25.73653,25.73653,-80.20402,19,NA,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,Dry,Miami,Bay,State,2018-3-14-2b-25.725,25.725,-80.16173,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,Dry,Miami,Bay,State,2018-3-14-3a-25.73653,25.73653,-80.20402,19,NA,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,Dry,Miami,Bay,State,2018-3-14-4a-25.73653,25.73653,-80.20402,19,NA,38,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,Dry,Miami,Bay,State,2018-3-14-5a-25.73653,25.73653,-80.20402,21,NA,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,Dry,Miami,Bay,State,2018-3-14-6a-25.73653,25.73653,-80.20402,21,NA,38,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,Dry,Miami,Bay,State,2018-3-14-7a-25.73653,25.73653,-80.20402,20,NA,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,Dry,Miami,Bay,State,2018-3-14-8a-25.73653,25.73653,-80.20402,20,NA,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,Dry,Miami,Bay,State,2018-3-14-9a-25.73653,25.73653,-80.20402,20,NA,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,Dry,Miami,Bay,State,2018-3-9-1b-25.73055,25.73055,-80.16302,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,Dry,Miami,Bay,State,2018-3-9-2b-25.73055,25.73055,-80.16302,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,Dry,Miami,Bay,State,2018-4-11-1b-25.61839,25.61839,-80.27844,26,NA,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,Dry,Miami,Bay,State,2018-4-11-1c-25.66573,25.66573,-80.25816,28,NA,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,Dry,Miami,Bay,State,2018-4-11-2b-25.61839,25.61839,-80.27844,26,NA,36,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1581,Dry,Miami,Bay,State,2018-4-11-2c-25.66573,25.66573,-80.25816,28,NA,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,Dry,Miami,Bay,State,2018-4-11-3b-25.61839,25.61839,-80.27844,27,NA,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,Dry,Miami,Bay,State,2018-4-11-3c-25.66573,25.66573,-80.25816,27,NA,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,Dry,Miami,Bay,State,2018-4-11-4b-25.61839,25.61839,-80.27844,27,NA,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,Dry,Miami,Bay,State,2018-4-11-5b-25.61839,25.61839,-80.27844,30,NA,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,Dry,Miami,Bay,State,2018-4-11-6b-25.61839,25.61839,-80.27844,30,NA,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,Dry,Miami,Bay,State,2018-4-22-1b-25.659217,25.659217,-80.156617,NA,NA,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,Dry,Miami,Bay,State,2018-4-22-2b-25.659217,25.659217,-80.156617,NA,NA,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,Dry,Miami,Bay,State,2018-4-22-3b-25.659217,25.659217,-80.156617,NA,NA,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,Dry,Miami,Bay,State,2018-4-22-4b-25.659217,25.659217,-80.156617,NA,NA,37,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1591,Dry,Miami,Bay,State,2018-4-25-1b-25.6069,25.6069,-80.27848,28,NA,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,Dry,Miami,Bay,State,2018-4-25-2b-25.6069,25.6069,-80.27848,28,NA,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,Dry,Miami,Bay,State,2018-4-25-3b-25.6069,25.6069,-80.27848,29,NA,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,Dry,Miami,Bay,State,2018-4-25-4b-25.6069,25.6069,-80.27848,29,NA,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,Dry,Miami,Bay,State,2018-4-25-5b-25.6069,25.6069,-80.27848,28,NA,38,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,Dry,Miami,Bay,State,2019-11-4-1a-25.785167,25.785167,-80.181267,27,NA,25,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,Dry,Miami,Bay,State,2019-11-4-1b-25.731617,25.731617,-80.1668,29,NA,28,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1598,Dry,Miami,Bay,State,2019-11-4-2a-25.785167,25.785167,-80.181267,27,NA,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,Dry,Miami,Bay,State,2019-11-4-3a-25.785167,25.785167,-80.181267,27,NA,28,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,Dry,Miami,Bay,State,2019-11-4-4a-25.785167,25.785167,-80.181267,27,NA,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Dry,Miami,Bay,State,2019-2-23-1b-25.728917,25.728917,-80.1598,26,NA,34,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1602,Dry,Miami,Bay,State,2019-2-23-2b-25.728917,25.728917,-80.1598,26,NA,34,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Dry,Miami,Bay,State,2019-3-10-1b-25.717333,25.717333,-80.16935,24,NA,35,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,Dry,Miami,Bay,State,2019-3-10-2b-25.717333,25.717333,-80.16935,24,NA,35,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Dry,Miami,Bay,State,2019-3-14-1a-25.69045,25.69045,-80.176467,24,NA,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,Dry,Miami,Bay,State,2019-3-14-2a-25.69045,25.69045,-80.176467,24,NA,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,Dry,Miami,Bay,State,2019-3-14-3a-25.69045,25.69045,-80.176467,24,NA,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,Dry,Miami,Bay,State,2019-3-14-4a-25.69045,25.69045,-80.176467,24,NA,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,Dry,Miami,Bay,State,2019-3-16-1b-25.731267,25.731267,-80.158383,24,NA,32,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1610,Dry,Miami,Bay,State,2019-3-24-1a-25.671167,25.671167,-80.199317,22,NA,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,Dry,Miami,Bay,State,2019-3-24-2a-25.671167,25.671167,-80.199317,22,NA,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,Dry,Miami,Bay,State,2019-3-24-3a-25.671167,25.671167,-80.199317,22,NA,36,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,Dry,Miami,Bay,State,2019-3-24-4a-25.671167,25.671167,-80.199317,22,NA,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,Dry,Miami,Bay,State,2019-3-24-5a-25.671167,25.671167,-80.199317,22,NA,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,Dry,Miami,Bay,State,2019-3-24-6a-25.671167,25.671167,-80.199317,22,NA,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,Dry,Miami,Bay,State,2019-4-18-1b-25.729367,25.729367,-80.160533,26,NA,29,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,Dry,Miami,Bay,State,2019-4-18-2b-25.729367,25.729367,-80.160533,26,NA,29,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,Dry,Miami,Bay,State,2019-4-4-1b-25.722617,25.722617,-80.165267,24,NA,36,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,Dry,Miami,Bay,State,2019-4-4-2b-25.722617,25.722617,-80.165267,24,NA,36,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,Dry,Miami,Bay,State,2020-1-18-1b-25.731567,25.731567,-80.166417,22,NA,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,Dry,Miami,Bay,State,2020-1-18-2b-25.731567,25.731567,-80.166417,22,NA,33,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1622,Dry,Miami,Bay,State,2020-1-19-1b-25.73035,25.73035,-80.157533,23,NA,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,Dry,Miami,Bay,State,2020-1-19-2b-25.73035,25.73035,-80.157533,23,NA,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,Dry,Miami,Bay,State,2020-11-14-1-25.747517,25.747517,-80.181567,NA,NA,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,Dry,Miami,Bay,State,2020-11-14-2-25.747517,25.747517,-80.181567,NA,NA,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,Dry,Miami,Bay,State,2020-11-14-3-25.747517,25.747517,-80.181567,NA,NA,NA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,Dry,Miami,Bay,State,2020-12-11-1a-25.73025,25.73025,-80.159233,20,NA,35,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
